channelTitle,handle,niche,subNiches,mainCategory,nicheConfidence,subscriberCount,avgViews,viewCount,videoCount,estimatedEarnings,country,languages,isFaceless,channelType,breakoutChannel,publishedAt,lastVideoPublished,channelId,longAvgDuration30d,longAvgDuration1y,shortAvgDuration30d,longVideoCount30d,shortVideoCount30d,longViewCount30d,shortViewCount30d,subsGrowth30d,viewsGrowth30d,_per_video,_lifetime,_age_days,_vids_per_mo,_usd_per_video
锦泉频道,@锦泉频道,Cooking Tutorials,"['Chinese Cuisine', 'Recipe Tutorials', 'Home Cooking', 'Food Preparation']",Lifestyle (sociology),0.949999988079071,4440,102202.55263157895,7767394,76,,MY,"zh, en",,,True,2014-02-09T11:25:24Z,2026-08-04T00:00:00.000Z,UCyUEDZIC8HZ2Iu2qNpvA7_g,,,12.214285714285714,0,28,,,496.77,287.96,23.018592935040303,1749.413063063063,4563,0.49967126890203817,0.0
Mr.Deadrool,@mr.deadrool,Comedy,"['Ranking Videos', 'Fail Compilations', 'Internet Memes']",Entertainment,0.949999988079071,3000,68383.17073170732,2803710,41,,US,en,,,True,2025-12-18T20:44:56Z,2026-07-24T00:00:00.000Z,UCJgpm-G5PWcBGdoS2v_YYEA,,,25.416666666666668,0,12,,,9.09,29.04,22.794390243902438,934.57,232,5.301724137931035,0.0
Juijia(จุยเจีย),@juijiachanya,Personal Vlogging,"['Family Dynamics', 'Daily Life Challenges']",Lifestyle (sociology),0.800000011920929,45100,1017873.5,14250229,14,511.87,,th,,,True,2017-02-28T10:54:20Z,2026-08-01T00:00:00.000Z,UCOiEoqOqBHqii97jC4hlH6w,180,180,90.66666666666667,0,6,,,116.83,481.37,22.569257206208427,315.969600886918,3448,0.12180974477958237,1023.74
فرحااان ,@فرحااان,Gaming,"['Fortnite', 'Rocket League', 'FIFA']",,0.949999988079071,3000,67307.67676767676,6663460,99,,,ar,,,False,2025-06-11T16:35:21Z,2026-08-02T00:00:00.000Z,UCpyLGrIzq2HT_v77v1NJCrA,789,602.6666666666666,17.071428571428573,0,14,,,0.67,0.56,22.435892255892256,2221.153333333333,422,7.037914691943128,0.0
The Osteon,@theosteon,Geopolitics Education,"['Geography', 'World History', 'International Relations', 'Educational Animation']",Politics,0.949999988079071,1030,23064.23076923077,899505,39,,US,en,True,,False,2026-01-29T09:26:11Z,2026-08-05T00:00:00.000Z,UCRDPnodKl274dLD_YsxOxKQ,,,38.41379310344828,0,29,,,117.39,494.57,22.392457057505602,873.3058252427185,191,6.125654450261781,0.0
gholizadehrugs,@gholizadehrugs,Handicrafts,"['Persian Rugs', 'Traditional Carpet Weaving', 'Natural Textile Dyeing']",Lifestyle (sociology),1,3000,66918.86021505376,6223454,93,,DE,en,,short,False,2021-05-07T18:56:12Z,2026-08-03T00:00:00.000Z,UC2lTUgERqqLVm2IpQwOl8iQ,,301.6666666666667,28.533333333333335,0,15,8,77381,4.17,1.26,22.306286738351254,2074.4846666666667,1918,1.4546402502606883,0.0
CEH NAYAK,@cehnayak,Family Vlogging,"['Comedy Vlogs', 'Daily Life Vlogs', 'Family Drama', 'Cooking Vlogs']",Lifestyle (sociology),0.949999988079071,20800,463746.4647887324,32925999,71,560.45,IN,hi,,,True,2020-05-01T19:51:52Z,2026-07-21T00:00:00.000Z,UClIfP9aSw2zhK8JFuV4NKwQ,,,16.741935483870968,0,62,,,311.88,494.27,22.295503114842905,1582.9807211538462,2289,0.9305373525557012,602.2864084507042
Animal Storytime ID,@animalstorytime46,Animal Stories,"['Animal Rescue Stories', 'Inspirational Animal Narratives']",Entertainment,0.8999999761581421,118000,2629341.8333333335,94656306,36,2287.25,,id,,,True,2025-09-03T14:15:19Z,2026-08-06T00:00:00.000Z,UCZwRxsPrhvpEuvGMpXphDnw,71,71,52.964285714285715,0,28,,,408.62,333.01,22.28255790960452,802.1720847457627,339,3.1858407079646014,717.9423611111112
The FarmAssist David Marrero Jr.,@thefarmassistdavidmarreroj4101,Health & Wellness,"['Weight Loss', 'Keto Diet', 'Self-Improvement & Motivation']",Lifestyle (sociology),0.6499999761581421,3000,64915.17307692308,3375589,52,,,en,,,False,2013-12-10T01:15:02Z,2026-07-11T00:00:00.000Z,UCe6bp2qfytWxJ2dltKdccTg,,87,96,0,2,,,-0.33,-0.23,21.638391025641027,1125.1963333333333,4624,0.3373702422145329,0.0
O Estado,@oestado.online,News & Current Events,"['Local News', 'Incident Reporting']",Lifestyle (sociology),0.8999999761581421,6000,128315.29487179487,10008593,78,,,pt,,short,False,2025-04-20T00:07:43Z,2026-07-24T00:00:00.000Z,UCoFPt4L_skPhFM1UArSSAoA,,167,61.5,0,4,0,3742,0,0.04,21.385882478632478,1668.0988333333332,475,4.926315789473684,0.0
AMT GAMER,@amtgamer4048,Film Scene Recaps,"['Movie Storytelling', 'Short-Form Film Analysis', 'Dramatic Scene Breakdowns']",Television program,0.949999988079071,50000,1021455.104519774,361595107,354,965.6,US,en,True,short,False,2017-08-11T14:20:36Z,2026-08-06T00:00:00.000Z,UCSdi-w7TUnlNpTuXtap2zrQ,,,58.142857142857146,0,28,0,25121300,8.23,7.47,20.429102090395478,7231.90214,3284,3.233861144945189,298.5904331450094
VXD4_GP,@vxd4_gp84,Motorcycle Edits,"['MotoGP', 'Motorcycle Racing', 'Motorcycle Sport']",Motorsport,0.8999999761581421,4790,97754.36734693877,4789964,49,,US,en,True,,True,2025-08-30T10:59:23Z,2026-08-06T00:00:00.000Z,UCIIv6qS9N-7nc4sphGu97wg,77,77,18.466666666666665,0,30,,,139.5,499.81,20.408009884538366,999.99248434238,343,4.285714285714286,0.0
WHYTGVFasd,@whytgvfasd,Short Skits & Entertainment,"['Military & Patriotic Skits', 'Family & Relationship Skits']",Film,0.699999988079071,100000,2036262.5824175824,185299895,91,100.01,,"hi, en",,,False,2026-01-27T08:58:41Z,2026-08-02T00:00:00.000Z,UCCuAaf_g4THu4gpFFTYsTTQ,,,52.96666666666667,0,30,,,1.42,3.1,20.362625824175822,1852.99895,193,14.145077720207253,7.0703040293040305
ประสิทธิ์ ป้องงาม,@ประสทธปองงาม-ป9ง,Animal Welfare,"['Wildlife', 'Animal Care']",Lifestyle (sociology),0.8999999761581421,4020,81562.23333333334,2446867,30,,,"th, en",,,False,2022-07-27T09:54:49Z,2026-07-23T00:00:00.000Z,UCIaiDSv7V5rNI8FTxPAozQQ,,,51.833333333333336,0,6,,,488.24,486.99,20.289112769485904,608.6733830845772,1473,0.6109979633401221,0.0
alabo61,@alabo61,Digital Marketing,['Media Buying'],Hobby,0.8999999761581421,13000,261160.72641509434,27683037,106,1062.88,US,zh,,,True,2025-12-13T02:51:18Z,2026-08-06T00:00:00.000Z,UCU_REQVqrvzjN16ysLFkhQg,176.5,3047.6,167.234375,0,64,,,145.75,498.11,20.08928664731495,2129.4643846153845,238,13.361344537815125,79.54888050314467
Rahul Aanjana - Topic,,Music,"['Indian Music', 'Devotional Music']",Independent music,0.949999988079071,6000,119081.67549668874,17981333,151,537.27,,"gu, en, hi",,long,False,2023-09-15T04:35:28Z,2026-07-29T00:00:00.000Z,UCQ4Qg4Y-je9NSHZnmIMgDww,338.6,345.5769230769231,,10,0,911852,0,-0.17,5.34,19.84694591611479,2996.8888333333334,1058,4.281663516068053,125.48160264900662
ClipRanked,@clipranked32,Football Highlights,"['Viral Football Clips', 'Sports Entertainment']",Sport,0.8999999761581421,7350,144651.16666666666,13018605,90,189.77,,en,,,True,2015-12-30T19:25:48Z,2026-08-05T00:00:00.000Z,UCflyepZl5R220lNSwAc8IGg,,,22.27777777777778,0,18,,,478.74,107.32,19.680430839002266,1771.238775510204,3873,0.69713400464756,272.21452222222223
GNrecords,@gnrecords19,Hindu Devotional Music,"['Khatu Shyam Bhajans', 'Hindu Bhajans']",Music,0.9800000190734864,12000,234532.6896551724,6801448,29,205.84,,"hi, en",,mixed,False,2024-06-24T10:06:37Z,2026-07-28T00:00:00.000Z,UCvv8D_zkcwbO832K5GmMWxA,159,192.9,23.181818181818183,1,11,385129,19278,7.14,6.32,19.5443908045977,566.7873333333333,775,1.1225806451612903,183.3632183908046
Karma Oscuro,@karma_oscuro,Drama,"['Karma Stories', 'Moral Lessons', 'Scripted Drama', 'Revenge Stories']",Entertainment,0.949999988079071,3510,68052.575,2722103,40,,,es,,,False,2025-12-25T16:30:16Z,2026-08-05T00:00:00.000Z,UCrEP738hGMloRRVE2fR2TQQ,,,70.96,0,25,,,308.91,492.59,19.388198005698005,775.5279202279203,225,5.333333333333333,0.0
Afra,@elifafrakilic,Music,"['Music Performance', 'Artist Vlogs', 'Music Video Production']",Music,1,70700,1332275.3035714286,74607417,56,890.23,TR,tr,,,True,2025-11-05T09:17:23Z,2026-08-06T00:00:00.000Z,UCIC5GiqbS8GOEDFvmBhQfcg,1357,659.6666666666666,24.642857142857142,1,14,,,13.12,492.41,18.844063699737323,1055.2675671852899,276,6.086956521739131,146.2520714285714
Vibhor Cooking Oils,@vibhorcookingoils,Cooking,"['Recipe Tutorials', 'Indian Cuisine', 'Cooking Tips', 'Healthy Cooking']",Lifestyle (sociology),0.949999988079071,27100,501631.7444444444,45146857,90,3128.8,,"hi, en",,,True,2024-04-08T11:08:48Z,2026-08-04T00:00:00.000Z,UCNBjZEMbbKOur109znzh27Q,67,67,46.25,0,8,,,482.8,17.65,18.51039647396474,1665.9356826568267,852,3.1690140845070425,987.3102222222223
Bekasi Bottom,@bekasibottom,Animation,"['Character Introduction', 'Comedy']",Film,0.800000011920929,6000,110595.33333333333,331786,3,82.76,,id,,,True,2016-04-22T04:22:00Z,2026-07-21T00:00:00.000Z,UCOIXq-hVgPcGh85E3-K820g,,,66.66666666666667,0,3,,,482.52,37.01,18.432555555555556,55.297666666666665,3760,0.023936170212765957,165.52
INTERNACIONAL SOMOS NORTE,@internacionalsomosnorte2418,Music,"['Latin Music', 'Music Performance']",Music of Latin America,1,3000,54958.36111111111,1978501,36,,,es,,,True,2022-04-07T21:41:19Z,2026-07-31T00:00:00.000Z,UCCymC5SJKe42Nmx3-dSzXqA,350,326.1333333333333,,3,0,,,7.91,30.15,18.319453703703704,659.5003333333333,1583,0.6822488945041061,0.0
BansheeEV,@bansheeev,Electric Vehicle Engineering,"['Electric ATVs', 'EV Conversions', 'DIY Mechanics']",Motorsport,0.949999988079071,6000,108336.21212121213,3575095,33,24.12,,en,,,False,2006-04-19T13:14:51Z,2026-07-23T00:00:00.000Z,UCsaIIRP_C0Bl4EL1imuWgwg,151,151,22,1,2,,,3.27,0.44,18.056035353535353,595.8491666666666,7416,0.13349514563106796,48.24
JJDealsWheels,@jjdealswheels,Automotive Reviews,"['Tesla Reviews', 'BMW Reviews', 'Performance Car POV', 'Car Buying Advice']",Vehicle,0.8999999761581421,3000,52439.8617363344,16308797,311,,,en,,,False,2024-08-15T12:16:23Z,2026-08-04T00:00:00.000Z,UCUHgXxnhq_f8QEsmLOusKnQ,760.6666666666666,615.4651162790698,46,3,24,,,1.01,0.32,17.479953912111466,5436.265666666666,723,12.904564315352696,0.0
FootyFrenzy,@footyfrenzy-e9v,Football Commentary & Edits,"['Football Skills & Highlights', 'Sports Commentary & Rankings', 'Football Parody & Edits']",Association football,0.949999988079071,33000,564465.350877193,32174525,57,744.36,US,en,True,,True,2026-01-21T02:58:36Z,2026-08-06T00:00:00.000Z,UCVG4cWa9VCjUanMcWFoLJGQ,,,40.148148148148145,0,27,,,418.05,498.41,17.105010632642212,974.9856060606061,199,8.592964824120603,86.62435087719298
Astromer04,@astromer04,Roblox Gaming,"['Roblox Game Reviews', 'Roblox News', 'Roblox Gameplays']",Role-playing video game,0.9800000190734864,3000,51258.470588235294,871394,17,,CO,es,,short,False,2020-09-27T11:45:27Z,2026-08-05T00:00:00.000Z,UCFnaeZflIw40HNkWVikpvjA,,,14,0,1,0,25288,1.35,2.99,17.0861568627451,290.4646666666667,2141,0.2382064455861747,0.0
Des Rocs - Topic,,Rock Music,"['Alternative Rock', 'Blues Rock']",Independent music,1,12000,204952.3982300885,23159621,113,344.77,,en,,long,False,2018-03-09T11:31:14Z,2026-07-30T00:00:00.000Z,UC5NEGlhGBZJxf6N5PPYEChQ,222,228.26923076923077,,1,0,372711,0,0,1.64,17.07936651917404,1929.9684166666666,3074,1.1027976577748861,312.63214749262534
♡ Yurii ♡,@yurii_102,Fan Edits,"['Katseye', 'K-Pop', 'Short-Form Content']",Music of Asia,0.949999988079071,2000,34062.90588235294,2895347,85,,,en,,,True,2025-09-16T21:47:25Z,2026-08-05T00:00:00.000Z,UCr9Gitf5bd8ewEZZ0pUgHRA,,,17.575,0,40,,,208.17,492.99,17.03145294117647,1447.6735,325,7.846153846153846,0.0
말랑코연구소,@animalfriends618,Funny Animal Content,"['Funny Animals', 'Cat Videos', 'Pet Memes']",Lifestyle (sociology),0.8999999761581421,2430,40289.807692307695,1047535,26,,KR,"ko, en",,short,True,2018-08-07T12:59:13Z,2026-07-31T00:00:00.000Z,UCHZBv1o4-IzAUm0N0J9yUkA,1273,1273,24.428571428571427,0,7,0,752942,16.83,493.93,16.58016777461222,431.0843621399177,2923,0.2668491276086213,0.0
Alex ke facto,@alexkefacto,Viral Content,"['Meme Shorts', 'Music Shorts', 'Fact-based Shorts']",Entertainment,0.75,12400,203377.0606060606,13422886,66,108.79,IN,"pt, en",,,True,2025-10-27T03:46:39Z,2026-08-05T00:00:00.000Z,UCY-MtOcFUpklUxBhKTNae8Q,,,39.69230769230769,0,13,,,487.68,252.81,16.40137585532747,1082.4908064516128,285,6.947368421052632,15.659166666666668
Ansh raina ,@anshraina46661,Bhojpuri Viral Entertainment,"['Viral Bhojpuri Music', 'Funny Animal Videos']",Film,0.8500000238418579,4240,69280.79661016949,4087567,59,,,hi,,,True,2024-06-09T09:15:52Z,2026-08-04T00:00:00.000Z,UCZMYxPqziBET-QP3_pTVPIQ,80,80,16.307692307692307,0,13,,,182.67,493.75,16.33981052126639,964.048820754717,790,2.240506329113924,0.0
Asti,@aastilyn,Culinary Lifestyle & Simple Living,"['Budget Cooking', 'Everyday Filipino Meals', 'Buldak Ramen']",Lifestyle (sociology),0.8500000238418579,101000,1645036.8333333333,29610663,18,,PH,en,,,True,2025-12-07T19:49:19Z,2026-08-05T00:00:00.000Z,UC49HiwklNLgs4rEDZx_N6eQ,,,38.15384615384615,0,13,,,276.87,446.63,16.287493399339933,293.17488118811883,243,2.2222222222222223,0.0
Erhan Boraer,@erhanboraer,Music Production,"['Remix Production', 'DJ Mixes', 'Electronic Music']",Electronic music,0.9800000190734864,100000,1598694.2653061224,313344076,196,3162.15,TR,"tr, en",,long,False,2013-04-01T23:00:45Z,2026-07-30T00:00:00.000Z,UCCl9frh7-U9aiUbayfRn6ww,215,401.88461538461536,57,1,0,13804334,13586,0,4.61,15.986942653061224,3133.44076,4876,1.2059064807219033,2622.2182653061222
Mini World of Somu,@miniworldofsomu-k5e,Miniature Content,"['Miniature Cooking', 'Miniature Crafts', ""Kids' Entertainment""]",Food,0.8999999761581421,3000,47293.25396825397,5958950,126,,IN,en,,,True,2025-11-27T07:07:47Z,2026-08-06T00:00:00.000Z,UCpW_FtRNITQG0QuN9VOVqYg,217,217,29.43243243243243,0,37,,,10.7,12.52,15.764417989417991,1986.3166666666666,254,14.881889763779528,0.0
AMANA Transfert d'Argent,@amanatransfertdargent825,Financial Technology (FinTech),"['Money Transfer', 'Mobile Banking & Digital Payments', 'Financial Product Tutorials']",Knowledge,1,1510,23429.863636363636,1030914,44,,,fr,,,True,2020-09-14T11:19:08Z,2026-07-23T00:00:00.000Z,UC-oz9ykLmXDU5jjcseNFV8w,122,227.92307692307693,55,1,0,,,4.14,491.61,15.516465984346778,682.7245033112583,2154,0.6128133704735377,0.0
★Sailor Pluto★,@sailor_pluto1,Anime Fandom,"['My Hero Academia Fandom', 'Gacha Life Content', 'Texting Story Content']",Entertainment,0.949999988079071,1640,25407.333333333332,533554,21,,,en,,,True,2024-02-13T23:30:08Z,2026-07-31T00:00:00.000Z,UCiaOyOrRKKnkxoFc8dm7Svg,813.25,624.5,19,4,7,,,485.71,469.28,15.492276422764228,325.33780487804876,906,0.695364238410596,0.0
ChintuFilm,@chintu_film,Animation,['Storytelling'],,0.949999988079071,1920,29682,29682,1,,PK,en,,,True,2023-10-19T18:42:24Z,2026-07-15T00:00:00.000Z,UCGGCWMKA4PA_moVbn0ZzgpQ,,,9,0,1,,,0,497.58,15.459375,15.459375,1023,0.029325513196480937,0.0
Krvsk Cejst,@krvskcejst,Comedy,"['Relatable Content', 'Pet Humor']",Lifestyle (sociology),0.6499999761581421,8950,135442.42105263157,7720218,57,90.56,,"en, pt",,,True,2026-01-19T08:18:16Z,2026-08-05T00:00:00.000Z,UCBvr97HMb15svauPqpmxv7A,63,63,24.8125,0,16,,,488.82,126.35,15.133231402528667,862.5941899441341,201,8.507462686567164,10.64477192982456
매일사이다,@매일사이다,Comedy,"['Senior Comedy', 'Slice of Life Comedy', 'Sketch Comedy']",Film,0.949999988079071,64500,971711.340425532,45670433,47,700.11,KR,ko,,,True,2017-10-22T07:47:44Z,2026-08-06T00:00:00.000Z,UCNmUzIdixO1RnDFcCY8nStw,,,99.96666666666667,0,30,,,470.8,304.01,15.06529209962065,708.0687286821706,3212,0.4389788293897883,1400.22
FJサッカー速報,@fj-news,Sports & Political Commentary,"['Japanese National Football Team', 'International Geopolitics', 'Sports Commentary & Analysis']",Baseball,0.8500000238418579,3360,50560.380952380954,4247072,84,,JP,ja,,,True,2024-11-26T03:43:27Z,2026-08-05T00:00:00.000Z,UCehAmDr7htMUHK-Rh5rR9SQ,716.7636363636364,694.9120879120879,,55,0,,,297.16,498.14,15.047732426303856,1264.009523809524,620,4.064516129032258,0.0
dollar_officielle ,@dollar_officielle,Personal Content,['Engagement Requests'],,0.8999999761581421,3000,45047.8023255814,3874111,86,,,ar,,,False,2024-12-16T20:21:57Z,2026-07-16T00:00:00.000Z,UCcFj_6L0N0QzMk6OYajY2UQ,,,15,0,1,,,0,0.01,15.015934108527132,1291.3703333333333,599,4.3071786310517535,0.0
Excavator zafran,@excavatorzafran,Heavy Equipment,"['Excavators', 'Construction Vehicles', 'RC Vehicles']",Lifestyle (sociology),0.949999988079071,3000,44752.27710843374,3714439,83,,GB,"id, en",,long,False,2023-05-29T03:32:24Z,2026-08-04T00:00:00.000Z,UCjnPpcryGYC5A-E7kgPW_wA,,,10.5,0,2,111190,3,1.35,3.09,14.917425702811245,1238.1463333333334,1167,2.133676092544987,0.0
오늘의 대한민국,@투데이_k한국,Inspirational & Human Interest Storytelling,"['Personal Development & Motivation', 'Heartwarming Human Stories', 'Korean Sports Highlights']",Entertainment,0.550000011920929,1450,21188.785714285714,889929,42,,KR,"bn, ko",,,True,2025-09-08T13:41:43Z,2026-08-06T00:00:00.000Z,UCXU-M1EeHu_W7rAaoZXRAUg,63,897.7142857142857,48.205882352941174,0,34,,,22.88,496.38,14.61295566502463,613.7441379310345,334,3.7724550898203595,0.0
YUCHIKATSU ,@yuchikatsu,Anime,"['Anime Edits', 'Anime Explanations']",Film,0.949999988079071,3000,43543.878787878784,4310844,99,,,en,,,True,2025-12-18T12:35:35Z,2026-08-05T00:00:00.000Z,UC4yb2lnOUUgzter1LRn2kdw,,,32.23529411764706,0,17,,,14.07,21.39,14.514626262626262,1436.948,233,12.746781115879829,0.0
Wissam khoury - وسام خوري,@wissam__khoury,Comedy,"['Relatable Comedy', 'Short-form Skits', 'Pop Culture Humor']",Entertainment,0.8999999761581421,12000,172780.51063829788,16241368,94,11.67,LB,ar,,short,False,2015-07-15T13:40:43Z,2026-08-03T00:00:00.000Z,UCgMbbggGzZCd7H9_r3xnyHA,,,16.77777777777778,0,9,0,657763,5.26,4.22,14.398375886524823,1353.4473333333333,4042,0.6976744186046512,16.727
welix10,@welix10,Football,"['Football Player Highlights', 'Football Edits', 'Iconic Football Moments']",Sport,1,7060,99401.19354838709,6162874,62,103.6,BR,"en, pt",,short,True,2024-09-26T17:41:46Z,2026-07-21T00:00:00.000Z,UCQv_iKzzUsQ4QTeeN3sqSKw,236,229,25.5,1,8,439,5122588,236.19,492.67,14.079489171159645,872.928328611898,680,2.735294117647059,37.8752688172043
groma_bulka,@романкотнов,Pet Care,"['Pet Grooming', 'Dog Grooming', 'Cat Grooming']",Pet,0.949999988079071,71600,1007872.6875,32251926,32,560.3,,ru,,,True,2015-03-24T21:45:15Z,2026-08-06T00:00:00.000Z,UCKSJJiqXS3hj-Xk0ejBc7Dw,,,113.26666666666667,0,15,,,482.11,462.94,14.076434182960893,450.4458938547486,4154,0.23110255175734232,1120.6
Yi-Xin Chen,@ceba21477,Financial Analysis,"['Stock Market Analysis', 'Investment Insights']",Video game culture,0.8500000238418579,6000,84311.68965517242,7335117,87,1.11,,zh,,long,False,2009-02-14T01:54:35Z,2026-07-31T00:00:00.000Z,UC7u43VI9jPv9nq0JEx18r6A,524,524,,1,0,717,0,0,0.01,14.05194827586207,1222.5195,6384,0.4088345864661654,2.22
VELTRO,@veltro07,Football Highlights & Analysis,"['Football Highlights', 'Player Performance Analysis']",Sport,0.9800000190734864,5080,70406.07692307692,915279,13,73.4,,en,,long,True,2021-12-04T06:27:06Z,2026-07-25T00:00:00.000Z,UCKafj0n1y69NSnyFYFNPFKg,,539,46.5,0,2,0,0,1.2,496.13,13.859463961235615,180.173031496063,1708,0.22833723653395785,146.8
anton,@anton_liebrt,Animation & Anime,"['Cartoon Clips', 'Anime Clips', 'Retro Cartoons']",Lifestyle (sociology),0.949999988079071,3000,41557.8,3324624,80,,KE,"ar, en",,,True,2023-07-26T17:33:14Z,2026-08-02T00:00:00.000Z,UCjM7UgNuCrDl1-4buZnEImA,,,15.666666666666666,0,3,,,20,14.31,13.8526,1108.208,1108,2.1660649819494586,0.0
Hanika,@hanika-original,History,"['East German History', 'Documentary', 'Audio Archives']",Film,0.8999999761581421,3000,41451.97142857143,1450819,35,,DE,de,,long,False,2016-12-22T21:33:47Z,2026-07-25T00:00:00.000Z,UCph9UPSfLybCS0l_2Bo5i6w,890.6,773.5,,5,0,16160,0,1.01,1.13,13.81732380952381,483.60633333333334,3515,0.2987197724039829,0.0
ARAVIND ARMY,@folklover1998,Music,"['Folk Music', 'Folk Dance', 'Music Reels']",Music,0.8500000238418579,3000,41199.775,1647991,40,,,te,,short,False,2021-02-13T10:06:27Z,2026-07-24T00:00:00.000Z,UCpG_jIowWxG3CSmjW17TmfA,118,118,78.5,0,2,0,3467,0,0.21,13.733258333333334,549.3303333333333,2002,0.5994005994005994,0.0
pottis world,@pottisworld3214,Christianity,"['Christian Worship', 'Christian Teachings']",Religion,0.8999999761581421,3000,41197.354838709674,1277118,31,,,"en, te",,long,False,2013-05-01T13:22:48Z,2026-08-02T00:00:00.000Z,UCSdi6HTkZSRsJUpkxo5jzaQ,126,244.5,,1,0,66790,2,2.39,5.52,13.732451612903224,425.706,4847,0.19187126057355067,0.0
ArioBlox,@ario_blox,Gaming Animation,"['Roblox Animation', 'Roblox Memes', 'Comedy Animation']",Action game,0.8999999761581421,43600,598573.5111111111,26935808,45,1613.24,CA,en,,,True,2025-02-05T07:30:12Z,2026-08-02T00:00:00.000Z,UC-3F78tqmKTUlf7Nnu40SsQ,,,9.88,0,25,,,19.78,497.63,13.728750254841998,617.7937614678899,549,2.459016393442623,656.0509333333333
Ps5 All Games ,@funnyvideo-d8i4f,Gaming,['Grand Theft Auto'],Entertainment,0.5,2870,38968.82456140351,2221223,57,,IN,en,,,True,2022-03-03T17:23:59Z,2026-08-03T00:00:00.000Z,UCs1mkR2yAM8tmtx6gPK5RJQ,,192,40,0,5,,,90.07,495.8,13.577987652056972,773.9452961672474,1618,1.0568603213844252,0.0
Yala - Goo !,@yala-goo,Film,"['Sports Commentary', 'Sports Highlights', 'Football News']",Association football,0.8999999761581421,15800,213834.4054054054,15823746,74,146.27,,ar,,,True,2012-07-13T22:45:04Z,2026-08-05T00:00:00.000Z,UCtgvzZqcldvTwzHCUVwqN9Q,88,90,30.90909090909091,0,22,,,60.9,490.06,13.533823126924393,1001.502911392405,5138,0.4320747372518489,292.54
Emparejados ,@emparejados_oficial,Social Drama,"['Family Dynamics', 'Life Lessons', 'Relationship Conflict']",Film,0.8999999761581421,2000,26804.854166666668,1286633,48,,PE,es,,,False,2015-04-16T04:44:10Z,2026-08-05T00:00:00.000Z,UCjm1GJaWcRXULWSCHI9W7gA,188.66666666666666,202.75,123.46428571428571,3,28,,,230.72,496.76,13.402427083333334,643.3165,4132,0.3484995159728945,0.0
𝕽𝖊𝖒𝖎! 🦦,@number1doumaglazer,Anime Fan Animation,"['Demon Slayer', 'Digital Art', 'Fan Edits']",Film,0.8999999761581421,2390,31843.12,1592156,50,,,en,,,False,2025-07-13T07:00:11Z,2026-08-01T00:00:00.000Z,UC8NnJutB__P41-G98G-gCcw,,,22.8,0,5,,,488.38,415.6,13.323481171548117,666.1740585774058,391,3.836317135549872,0.0
